Date/Time,node,lat,lon,fill_level
2020-01-03 11:13:53,Node 6,31.432421,74.37853,Empty
2020-01-03 09:53:02,Node 2,31.425765,74.254321,Overflowing
2020-01-02 05:30:32,Node 0,31.47043,74.271212,Empty
2020-01-03 17:30:28,Node 0,31.47043,74.271212,Overflowing
2020-01-04 02:44:45,Node 2,31.425765,74.254321,Normal
2020-01-01 20:34:23,Node 2,31.425765,74.254321,Empty
2020-01-01 23:16:16,Node 1,31.390499,74.300994,Normal
2020-01-02 09:45:17,Node 6,31.432421,74.37853,Full
2020-01-03 04:54:34,Node 9,31.541323,74.251488,Normal
2020-01-04 16:11:16,Node 3,31.417459,74.315264,Normal
2020-01-02 21:06:18,Node 8,31.530905,74.339651,Normal
2020-01-03 03:00:46,Node 5,31.482454,74.312273,Overflowing
2020-01-02 23:47:30,Node 7,31.462726,74.214801,Overflowing
2020-01-04 15:59:06,Node 5,31.482454,74.312273,Normal
2020-01-01 10:50:19,Node 1,31.390499,74.300994,Empty
2020-01-02 07:36:44,Node 8,31.530905,74.339651,Empty
2020-01-03 04:35:43,Node 2,31.425765,74.254321,Full
2020-01-03 04:27:06,Node 3,31.417459,74.315264,Normal
2020-01-03 03:40:13,Node 2,31.425765,74.254321,Normal
2020-01-01 02:02:48,Node 7,31.462726,74.214801,Overflowing
2020-01-04 11:48:27,Node 2,31.425765,74.254321,Normal
2020-01-02 06:49:38,Node 7,31.462726,74.214801,Full
2020-01-01 15:59:13,Node 4,31.530285,74.390065,Overflowing
2020-01-02 19:14:12,Node 2,31.425765,74.254321,Normal
2020-01-01 05:17:22,Node 3,31.417459,74.315264,Normal
2020-01-02 12:07:25,Node 7,31.462726,74.214801,Normal
2020-01-04 15:07:52,Node 2,31.425765,74.254321,Normal
2020-01-02 03:46:11,Node 3,31.417459,74.315264,Full
2020-01-03 19:10:21,Node 3,31.417459,74.315264,Empty
2020-01-04 15:20:26,Node 4,31.530285,74.390065,Overflowing
2020-01-03 02:11:29,Node 7,31.462726,74.214801,Empty
2020-01-04 02:32:02,Node 8,31.530905,74.339651,Full
2020-01-04 12:26:58,Node 7,31.462726,74.214801,Normal
2020-01-04 04:57:54,Node 3,31.417459,74.315264,Overflowing
2020-01-01 22:56:18,Node 5,31.482454,74.312273,Normal
2020-01-02 22:37:46,Node 4,31.530285,74.390065,Normal
2020-01-03 08:29:25,Node 7,31.462726,74.214801,Normal
2020-01-01 06:56:43,Node 1,31.390499,74.300994,Full
2020-01-01 19:57:31,Node 7,31.462726,74.214801,Empty
2020-01-02 02:50:27,Node 0,31.47043,74.271212,Overflowing
2020-01-03 13:35:23,Node 2,31.425765,74.254321,Normal
2020-01-01 09:27:39,Node 0,31.47043,74.271212,Empty
2020-01-04 23:00:36,Node 1,31.390499,74.300994,Normal
2020-01-01 08:15:15,Node 9,31.541323,74.251488,Full
2020-01-04 03:18:05,Node 5,31.482454,74.312273,Overflowing
2020-01-01 01:34:39,Node 4,31.530285,74.390065,Normal
2020-01-04 00:02:00,Node 9,31.541323,74.251488,Overflowing
2020-01-04 20:53:24,Node 6,31.432421,74.37853,Full
2020-01-01 15:03:30,Node 9,31.541323,74.251488,Overflowing
2020-01-04 04:54:39,Node 3,31.417459,74.315264,Full
2020-01-02 20:19:04,Node 4,31.530285,74.390065,Overflowing
2020-01-01 04:19:07,Node 4,31.530285,74.390065,Overflowing
2020-01-02 07:10:47,Node 8,31.530905,74.339651,Full
2020-01-04 17:39:53,Node 9,31.541323,74.251488,Overflowing
2020-01-02 07:41:22,Node 9,31.541323,74.251488,Normal
2020-01-01 11:21:32,Node 5,31.482454,74.312273,Normal
2020-01-04 14:53:49,Node 6,31.432421,74.37853,Full
2020-01-03 21:24:11,Node 0,31.47043,74.271212,Overflowing
2020-01-01 09:43:05,Node 2,31.425765,74.254321,Empty
2020-01-02 10:17:13,Node 2,31.425765,74.254321,Overflowing
2020-01-03 23:13:24,Node 5,31.482454,74.312273,Full
2020-01-03 15:36:40,Node 0,31.47043,74.271212,Empty
2020-01-01 17:06:00,Node 2,31.425765,74.254321,Normal
2020-01-02 15:41:05,Node 4,31.530285,74.390065,Overflowing
2020-01-01 05:29:39,Node 3,31.417459,74.315264,Overflowing
2020-01-04 22:49:08,Node 2,31.425765,74.254321,Overflowing
2020-01-04 00:36:59,Node 6,31.432421,74.37853,Full
2020-01-02 00:48:48,Node 6,31.432421,74.37853,Empty
2020-01-01 13:53:26,Node 1,31.390499,74.300994,Normal
2020-01-02 21:59:36,Node 0,31.47043,74.271212,Empty
2020-01-03 09:02:19,Node 2,31.425765,74.254321,Full
2020-01-03 09:51:11,Node 1,31.390499,74.300994,Normal
2020-01-02 01:39:01,Node 9,31.541323,74.251488,Overflowing
2020-01-01 13:57:09,Node 2,31.425765,74.254321,Normal
2020-01-02 16:38:40,Node 0,31.47043,74.271212,Normal
2020-01-04 19:26:05,Node 5,31.482454,74.312273,Empty
2020-01-01 08:00:55,Node 0,31.47043,74.271212,Empty
2020-01-03 19:17:27,Node 2,31.425765,74.254321,Full
2020-01-03 08:45:10,Node 7,31.462726,74.214801,Overflowing
2020-01-01 10:28:01,Node 7,31.462726,74.214801,Full
2020-01-03 12:52:48,Node 9,31.541323,74.251488,Normal
2020-01-02 23:13:21,Node 0,31.47043,74.271212,Overflowing
2020-01-03 18:34:48,Node 0,31.47043,74.271212,Normal
2020-01-04 06:15:43,Node 6,31.432421,74.37853,Full
2020-01-02 20:47:11,Node 6,31.432421,74.37853,Overflowing
2020-01-01 04:28:35,Node 3,31.417459,74.315264,Full
2020-01-01 20:00:57,Node 7,31.462726,74.214801,Overflowing
2020-01-04 10:23:46,Node 2,31.425765,74.254321,Normal
2020-01-02 11:26:38,Node 0,31.47043,74.271212,Overflowing
2020-01-02 12:43:46,Node 5,31.482454,74.312273,Normal
2020-01-03 05:44:58,Node 1,31.390499,74.300994,Empty
2020-01-04 10:23:05,Node 1,31.390499,74.300994,Empty
2020-01-02 23:11:12,Node 9,31.541323,74.251488,Empty
2020-01-01 00:09:56,Node 0,31.47043,74.271212,Full
2020-01-01 02:00:13,Node 0,31.47043,74.271212,Normal
2020-01-01 13:18:00,Node 0,31.47043,74.271212,Overflowing
2020-01-04 16:04:17,Node 0,31.47043,74.271212,Normal
2020-01-01 14:46:56,Node 2,31.425765,74.254321,Overflowing
2020-01-01 17:51:05,Node 8,31.530905,74.339651,Overflowing
2020-01-02 15:57:21,Node 0,31.47043,74.271212,Overflowing
2020-01-04 09:47:26,Node 7,31.462726,74.214801,Empty
2020-01-04 17:23:03,Node 1,31.390499,74.300994,Overflowing
2020-01-02 03:12:52,Node 5,31.482454,74.312273,Full
2020-01-02 16:46:04,Node 0,31.47043,74.271212,Normal
2020-01-03 05:58:08,Node 5,31.482454,74.312273,Full
2020-01-03 21:56:28,Node 6,31.432421,74.37853,Normal
2020-01-01 16:35:05,Node 4,31.530285,74.390065,Normal
2020-01-04 07:20:50,Node 2,31.425765,74.254321,Empty
2020-01-03 10:47:23,Node 0,31.47043,74.271212,Empty
2020-01-01 15:24:39,Node 0,31.47043,74.271212,Empty
2020-01-02 11:51:03,Node 0,31.47043,74.271212,Full
2020-01-04 00:43:18,Node 8,31.530905,74.339651,Overflowing
2020-01-02 20:16:17,Node 5,31.482454,74.312273,Empty
2020-01-01 03:25:20,Node 3,31.417459,74.315264,Empty
2020-01-01 21:20:20,Node 0,31.47043,74.271212,Overflowing
2020-01-04 07:38:39,Node 0,31.47043,74.271212,Overflowing
2020-01-01 08:54:01,Node 5,31.482454,74.312273,Empty
2020-01-01 23:18:40,Node 1,31.390499,74.300994,Normal
2020-01-04 03:23:28,Node 5,31.482454,74.312273,Overflowing
2020-01-03 23:33:48,Node 3,31.417459,74.315264,Full
2020-01-02 13:33:42,Node 6,31.432421,74.37853,Overflowing
2020-01-04 07:16:30,Node 9,31.541323,74.251488,Empty
2020-01-02 21:51:56,Node 3,31.417459,74.315264,Normal
2020-01-01 16:41:13,Node 1,31.390499,74.300994,Normal
2020-01-02 01:29:34,Node 0,31.47043,74.271212,Empty
2020-01-01 05:05:27,Node 9,31.541323,74.251488,Empty
2020-01-03 21:21:29,Node 0,31.47043,74.271212,Empty
2020-01-04 00:37:39,Node 8,31.530905,74.339651,Full
2020-01-03 23:08:35,Node 9,31.541323,74.251488,Normal
2020-01-03 17:57:01,Node 3,31.417459,74.315264,Full
2020-01-04 21:32:30,Node 9,31.541323,74.251488,Normal
2020-01-02 19:34:50,Node 9,31.541323,74.251488,Empty
2020-01-01 02:05:53,Node 0,31.47043,74.271212,Full
2020-01-04 03:36:33,Node 1,31.390499,74.300994,Normal
2020-01-03 15:06:42,Node 4,31.530285,74.390065,Full
2020-01-04 09:52:50,Node 1,31.390499,74.300994,Empty
2020-01-01 08:22:38,Node 2,31.425765,74.254321,Empty
2020-01-02 22:36:43,Node 8,31.530905,74.339651,Overflowing
2020-01-03 14:23:13,Node 6,31.432421,74.37853,Normal
2020-01-03 22:32:06,Node 1,31.390499,74.300994,Full
2020-01-01 13:05:04,Node 6,31.432421,74.37853,Overflowing
2020-01-04 11:53:41,Node 1,31.390499,74.300994,Full
2020-01-02 13:10:18,Node 8,31.530905,74.339651,Normal
2020-01-04 12:21:07,Node 8,31.530905,74.339651,Normal
2020-01-02 16:41:22,Node 2,31.425765,74.254321,Empty
2020-01-02 21:22:18,Node 7,31.462726,74.214801,Normal
2020-01-02 21:20:12,Node 0,31.47043,74.271212,Overflowing
2020-01-03 19:44:11,Node 4,31.530285,74.390065,Normal
2020-01-03 00:32:01,Node 8,31.530905,74.339651,Full
2020-01-02 06:31:33,Node 2,31.425765,74.254321,Empty
2020-01-02 22:00:21,Node 0,31.47043,74.271212,Normal
2020-01-01 09:40:18,Node 6,31.432421,74.37853,Overflowing
2020-01-01 21:42:47,Node 0,31.47043,74.271212,Full
2020-01-02 21:18:29,Node 5,31.482454,74.312273,Full
2020-01-01 23:55:52,Node 2,31.425765,74.254321,Overflowing
2020-01-04 20:36:37,Node 3,31.417459,74.315264,Empty
2020-01-03 08:40:55,Node 7,31.462726,74.214801,Normal
2020-01-02 14:32:49,Node 6,31.432421,74.37853,Overflowing
2020-01-01 09:59:32,Node 8,31.530905,74.339651,Overflowing
2020-01-03 14:08:29,Node 1,31.390499,74.300994,Full
2020-01-04 15:04:50,Node 4,31.530285,74.390065,Overflowing
2020-01-04 22:13:08,Node 8,31.530905,74.339651,Empty
2020-01-02 14:23:29,Node 3,31.417459,74.315264,Full
2020-01-02 12:24:57,Node 2,31.425765,74.254321,Normal
2020-01-03 05:29:30,Node 8,31.530905,74.339651,Empty
2020-01-01 23:05:36,Node 6,31.432421,74.37853,Normal
2020-01-01 11:43:04,Node 6,31.432421,74.37853,Normal
2020-01-03 04:54:45,Node 2,31.425765,74.254321,Full
2020-01-02 00:56:21,Node 6,31.432421,74.37853,Empty
2020-01-01 21:12:41,Node 9,31.541323,74.251488,Full
2020-01-01 17:58:04,Node 9,31.541323,74.251488,Empty
2020-01-03 11:15:43,Node 6,31.432421,74.37853,Normal
2020-01-03 05:40:36,Node 9,31.541323,74.251488,Empty
2020-01-02 00:40:23,Node 4,31.530285,74.390065,Full
2020-01-02 08:29:52,Node 0,31.47043,74.271212,Normal
2020-01-02 15:00:14,Node 6,31.432421,74.37853,Empty
2020-01-04 04:36:56,Node 8,31.530905,74.339651,Normal
2020-01-01 18:43:31,Node 4,31.530285,74.390065,Overflowing
2020-01-01 04:45:03,Node 2,31.425765,74.254321,Normal
2020-01-03 15:36:00,Node 8,31.530905,74.339651,Empty
2020-01-01 02:46:53,Node 9,31.541323,74.251488,Overflowing
2020-01-02 03:22:30,Node 8,31.530905,74.339651,Normal
2020-01-03 05:54:31,Node 7,31.462726,74.214801,Overflowing
2020-01-01 05:04:26,Node 3,31.417459,74.315264,Normal
2020-01-04 00:33:55,Node 1,31.390499,74.300994,Normal
2020-01-04 05:20:10,Node 4,31.530285,74.390065,Normal
2020-01-03 12:50:54,Node 1,31.390499,74.300994,Full
2020-01-01 21:54:52,Node 0,31.47043,74.271212,Empty
2020-01-01 05:46:16,Node 5,31.482454,74.312273,Empty
2020-01-04 13:56:49,Node 6,31.432421,74.37853,Empty
2020-01-01 04:45:13,Node 1,31.390499,74.300994,Full
2020-01-04 07:08:28,Node 5,31.482454,74.312273,Overflowing
2020-01-02 12:17:36,Node 6,31.432421,74.37853,Full
2020-01-01 09:08:07,Node 0,31.47043,74.271212,Full
2020-01-02 12:43:15,Node 6,31.432421,74.37853,Overflowing
2020-01-03 21:26:04,Node 2,31.425765,74.254321,Overflowing
2020-01-01 07:28:16,Node 7,31.462726,74.214801,Full
2020-01-03 20:29:19,Node 5,31.482454,74.312273,Normal
2020-01-02 13:09:05,Node 5,31.482454,74.312273,Empty
2020-01-02 18:17:49,Node 3,31.417459,74.315264,Empty
2020-01-04 20:05:15,Node 4,31.530285,74.390065,Normal
2020-01-04 10:52:52,Node 6,31.432421,74.37853,Empty
2020-01-04 10:50:12,Node 9,31.541323,74.251488,Full
2020-01-03 06:09:25,Node 4,31.530285,74.390065,Overflowing
2020-01-03 20:43:26,Node 0,31.47043,74.271212,Full
2020-01-04 11:14:40,Node 8,31.530905,74.339651,Overflowing
2020-01-04 17:39:39,Node 5,31.482454,74.312273,Normal
2020-01-04 12:34:15,Node 7,31.462726,74.214801,Full
2020-01-01 23:21:31,Node 7,31.462726,74.214801,Overflowing
2020-01-03 04:11:12,Node 4,31.530285,74.390065,Overflowing
2020-01-01 15:58:31,Node 8,31.530905,74.339651,Full
2020-01-01 18:32:41,Node 0,31.47043,74.271212,Full
2020-01-01 11:37:17,Node 2,31.425765,74.254321,Normal
2020-01-04 19:31:36,Node 9,31.541323,74.251488,Empty
2020-01-04 23:05:50,Node 4,31.530285,74.390065,Overflowing
2020-01-03 02:40:45,Node 7,31.462726,74.214801,Full
2020-01-03 04:58:28,Node 9,31.541323,74.251488,Full
2020-01-01 05:39:16,Node 3,31.417459,74.315264,Full
2020-01-02 00:19:22,Node 0,31.47043,74.271212,Normal
2020-01-03 05:01:32,Node 4,31.530285,74.390065,Full
2020-01-02 11:27:37,Node 8,31.530905,74.339651,Full
2020-01-03 08:56:00,Node 9,31.541323,74.251488,Normal
2020-01-02 15:51:24,Node 9,31.541323,74.251488,Normal
2020-01-02 11:54:07,Node 9,31.541323,74.251488,Empty
2020-01-02 00:53:05,Node 1,31.390499,74.300994,Full
2020-01-01 17:28:29,Node 0,31.47043,74.271212,Empty
2020-01-02 13:35:47,Node 9,31.541323,74.251488,Full
2020-01-02 13:03:25,Node 5,31.482454,74.312273,Normal
2020-01-03 23:23:48,Node 4,31.530285,74.390065,Full
2020-01-01 13:40:52,Node 6,31.432421,74.37853,Overflowing
2020-01-02 14:24:00,Node 2,31.425765,74.254321,Empty
2020-01-04 16:40:19,Node 8,31.530905,74.339651,Overflowing
2020-01-03 21:04:44,Node 5,31.482454,74.312273,Overflowing
2020-01-03 09:23:40,Node 6,31.432421,74.37853,Empty
2020-01-01 12:00:13,Node 3,31.417459,74.315264,Normal
2020-01-02 12:57:51,Node 0,31.47043,74.271212,Overflowing
2020-01-03 12:33:34,Node 9,31.541323,74.251488,Empty
2020-01-03 09:17:36,Node 3,31.417459,74.315264,Full
2020-01-02 03:27:10,Node 7,31.462726,74.214801,Normal
2020-01-03 04:55:58,Node 4,31.530285,74.390065,Overflowing
2020-01-02 13:26:51,Node 3,31.417459,74.315264,Overflowing
2020-01-01 10:33:49,Node 7,31.462726,74.214801,Full
2020-01-04 12:10:04,Node 1,31.390499,74.300994,Empty
2020-01-02 11:54:20,Node 1,31.390499,74.300994,Empty
2020-01-01 03:42:39,Node 8,31.530905,74.339651,Overflowing
2020-01-04 17:51:37,Node 1,31.390499,74.300994,Normal
2020-01-02 05:54:31,Node 1,31.390499,74.300994,Full
2020-01-03 00:48:35,Node 5,31.482454,74.312273,Full
2020-01-04 09:56:30,Node 8,31.530905,74.339651,Full
2020-01-03 18:51:34,Node 0,31.47043,74.271212,Overflowing
2020-01-02 19:15:14,Node 8,31.530905,74.339651,Overflowing
2020-01-02 14:52:30,Node 5,31.482454,74.312273,Empty
2020-01-04 00:28:37,Node 6,31.432421,74.37853,Full
2020-01-03 16:07:37,Node 3,31.417459,74.315264,Overflowing
2020-01-04 21:55:38,Node 8,31.530905,74.339651,Normal
2020-01-01 07:24:38,Node 7,31.462726,74.214801,Normal
2020-01-02 12:38:26,Node 7,31.462726,74.214801,Full
2020-01-02 13:11:27,Node 5,31.482454,74.312273,Overflowing
2020-01-01 20:41:35,Node 9,31.541323,74.251488,Overflowing
2020-01-02 16:55:31,Node 4,31.530285,74.390065,Empty
2020-01-02 10:41:35,Node 2,31.425765,74.254321,Overflowing
2020-01-02 20:24:35,Node 5,31.482454,74.312273,Full
2020-01-01 16:20:45,Node 3,31.417459,74.315264,Full
2020-01-02 19:17:22,Node 8,31.530905,74.339651,Full
2020-01-02 21:45:33,Node 5,31.482454,74.312273,Normal
2020-01-02 14:29:43,Node 1,31.390499,74.300994,Overflowing
2020-01-02 04:29:04,Node 0,31.47043,74.271212,Full
2020-01-02 13:39:38,Node 3,31.417459,74.315264,Empty
2020-01-03 17:05:47,Node 2,31.425765,74.254321,Overflowing
2020-01-01 03:11:17,Node 8,31.530905,74.339651,Empty
2020-01-04 02:16:11,Node 6,31.432421,74.37853,Full
2020-01-03 04:36:05,Node 2,31.425765,74.254321,Overflowing
2020-01-01 04:35:43,Node 2,31.425765,74.254321,Full
2020-01-02 19:56:32,Node 9,31.541323,74.251488,Normal
2020-01-01 16:04:03,Node 8,31.530905,74.339651,Empty
2020-01-03 05:21:13,Node 0,31.47043,74.271212,Overflowing
2020-01-02 12:47:47,Node 3,31.417459,74.315264,Normal
2020-01-02 11:24:28,Node 3,31.417459,74.315264,Full
2020-01-01 09:05:55,Node 8,31.530905,74.339651,Overflowing
2020-01-01 23:36:07,Node 8,31.530905,74.339651,Normal
2020-01-01 20:38:43,Node 6,31.432421,74.37853,Normal
2020-01-02 02:29:46,Node 9,31.541323,74.251488,Normal
2020-01-04 13:32:37,Node 3,31.417459,74.315264,Overflowing
2020-01-04 04:52:20,Node 7,31.462726,74.214801,Full
2020-01-03 10:27:27,Node 9,31.541323,74.251488,Normal
2020-01-03 15:38:03,Node 6,31.432421,74.37853,Normal
2020-01-02 04:21:35,Node 1,31.390499,74.300994,Full
2020-01-02 04:53:18,Node 3,31.417459,74.315264,Normal
2020-01-03 03:17:00,Node 3,31.417459,74.315264,Normal
2020-01-04 20:48:20,Node 0,31.47043,74.271212,Normal
2020-01-03 20:59:40,Node 9,31.541323,74.251488,Normal
2020-01-03 17:37:02,Node 0,31.47043,74.271212,Empty
2020-01-01 11:53:09,Node 4,31.530285,74.390065,Empty
2020-01-01 12:05:21,Node 8,31.530905,74.339651,Overflowing
2020-01-04 18:11:25,Node 6,31.432421,74.37853,Full
2020-01-03 01:19:19,Node 0,31.47043,74.271212,Overflowing
2020-01-01 05:43:07,Node 2,31.425765,74.254321,Empty
2020-01-03 20:16:22,Node 7,31.462726,74.214801,Normal
2020-01-04 08:10:35,Node 3,31.417459,74.315264,Empty
2020-01-01 14:24:27,Node 6,31.432421,74.37853,Full
2020-01-03 19:29:08,Node 5,31.482454,74.312273,Normal
2020-01-04 20:58:30,Node 7,31.462726,74.214801,Overflowing
2020-01-03 11:09:03,Node 9,31.541323,74.251488,Overflowing
2020-01-04 22:54:23,Node 7,31.462726,74.214801,Empty
2020-01-02 03:14:49,Node 7,31.462726,74.214801,Empty
2020-01-02 15:03:18,Node 3,31.417459,74.315264,Overflowing
2020-01-02 07:32:36,Node 3,31.417459,74.315264,Full
2020-01-01 11:15:03,Node 7,31.462726,74.214801,Empty
2020-01-03 19:52:42,Node 4,31.530285,74.390065,Normal
2020-01-01 20:18:39,Node 9,31.541323,74.251488,Normal
2020-01-02 01:56:17,Node 4,31.530285,74.390065,Full
2020-01-04 01:14:39,Node 3,31.417459,74.315264,Normal
2020-01-04 18:06:43,Node 0,31.47043,74.271212,Empty
2020-01-03 14:24:05,Node 6,31.432421,74.37853,Empty
2020-01-04 11:27:04,Node 2,31.425765,74.254321,Overflowing
2020-01-02 01:12:10,Node 7,31.462726,74.214801,Overflowing
2020-01-03 15:04:49,Node 4,31.530285,74.390065,Overflowing
2020-01-04 11:12:38,Node 6,31.432421,74.37853,Full
2020-01-03 00:15:54,Node 5,31.482454,74.312273,Normal
2020-01-02 08:56:53,Node 2,31.425765,74.254321,Normal
2020-01-03 05:00:17,Node 5,31.482454,74.312273,Normal
2020-01-04 16:10:43,Node 5,31.482454,74.312273,Full
2020-01-02 09:43:20,Node 5,31.482454,74.312273,Normal
2020-01-04 04:26:40,Node 7,31.462726,74.214801,Full
2020-01-03 19:11:53,Node 8,31.530905,74.339651,Normal
2020-01-01 14:05:18,Node 1,31.390499,74.300994,Normal
2020-01-01 02:29:17,Node 9,31.541323,74.251488,Normal
2020-01-01 01:07:16,Node 1,31.390499,74.300994,Normal
2020-01-03 09:37:01,Node 0,31.47043,74.271212,Overflowing
2020-01-03 11:54:41,Node 6,31.432421,74.37853,Normal
2020-01-02 03:18:02,Node 9,31.541323,74.251488,Normal
2020-01-04 01:58:29,Node 7,31.462726,74.214801,Full
2020-01-02 21:41:34,Node 4,31.530285,74.390065,Empty
2020-01-03 15:31:10,Node 2,31.425765,74.254321,Full
2020-01-03 13:00:49,Node 3,31.417459,74.315264,Normal
2020-01-04 09:56:00,Node 8,31.530905,74.339651,Normal
2020-01-01 21:28:22,Node 4,31.530285,74.390065,Overflowing
2020-01-04 15:57:09,Node 9,31.541323,74.251488,Full
2020-01-04 22:32:25,Node 7,31.462726,74.214801,Normal
2020-01-01 10:34:59,Node 7,31.462726,74.214801,Full
2020-01-02 04:34:35,Node 7,31.462726,74.214801,Empty
2020-01-01 10:23:16,Node 5,31.482454,74.312273,Overflowing
2020-01-01 16:17:32,Node 2,31.425765,74.254321,Normal
2020-01-02 18:44:48,Node 3,31.417459,74.315264,Empty
2020-01-01 10:17:43,Node 0,31.47043,74.271212,Empty
2020-01-02 08:15:48,Node 4,31.530285,74.390065,Overflowing
2020-01-01 12:49:17,Node 4,31.530285,74.390065,Normal
2020-01-01 10:05:39,Node 6,31.432421,74.37853,Empty
2020-01-01 05:47:30,Node 1,31.390499,74.300994,Normal
2020-01-02 11:57:06,Node 0,31.47043,74.271212,Overflowing
2020-01-03 10:52:11,Node 7,31.462726,74.214801,Full
2020-01-03 11:46:52,Node 9,31.541323,74.251488,Full
2020-01-02 17:11:30,Node 0,31.47043,74.271212,Empty
2020-01-01 00:39:11,Node 4,31.530285,74.390065,Full
2020-01-03 19:36:16,Node 3,31.417459,74.315264,Empty
2020-01-02 08:23:48,Node 7,31.462726,74.214801,Empty
2020-01-02 20:40:32,Node 1,31.390499,74.300994,Normal
2020-01-02 03:48:26,Node 3,31.417459,74.315264,Overflowing
2020-01-01 14:51:43,Node 2,31.425765,74.254321,Full
2020-01-02 04:43:40,Node 0,31.47043,74.271212,Overflowing
2020-01-01 11:22:01,Node 4,31.530285,74.390065,Overflowing
2020-01-01 22:11:13,Node 1,31.390499,74.300994,Empty
2020-01-03 20:53:52,Node 6,31.432421,74.37853,Overflowing
2020-01-02 17:54:35,Node 2,31.425765,74.254321,Overflowing
2020-01-02 05:35:44,Node 6,31.432421,74.37853,Full
2020-01-01 17:03:21,Node 1,31.390499,74.300994,Overflowing
2020-01-01 21:08:27,Node 3,31.417459,74.315264,Normal
2020-01-03 20:07:18,Node 7,31.462726,74.214801,Full
2020-01-02 17:10:47,Node 4,31.530285,74.390065,Overflowing
2020-01-01 02:31:30,Node 0,31.47043,74.271212,Overflowing
2020-01-03 16:27:19,Node 1,31.390499,74.300994,Full
2020-01-01 10:46:52,Node 6,31.432421,74.37853,Overflowing
2020-01-03 08:49:22,Node 7,31.462726,74.214801,Overflowing
2020-01-04 09:09:30,Node 9,31.541323,74.251488,Overflowing
2020-01-03 05:58:52,Node 3,31.417459,74.315264,Empty
2020-01-02 14:30:23,Node 6,31.432421,74.37853,Overflowing
2020-01-01 00:04:20,Node 3,31.417459,74.315264,Normal
2020-01-01 02:03:41,Node 7,31.462726,74.214801,Normal
2020-01-02 02:40:32,Node 4,31.530285,74.390065,Overflowing
2020-01-01 12:02:48,Node 1,31.390499,74.300994,Normal
2020-01-01 09:21:26,Node 3,31.417459,74.315264,Overflowing
2020-01-04 23:59:00,Node 4,31.530285,74.390065,Empty
2020-01-02 10:54:15,Node 1,31.390499,74.300994,Overflowing
2020-01-04 12:24:40,Node 8,31.530905,74.339651,Full
2020-01-04 15:27:47,Node 9,31.541323,74.251488,Full
2020-01-02 04:07:36,Node 8,31.530905,74.339651,Overflowing
2020-01-01 03:35:19,Node 3,31.417459,74.315264,Overflowing
2020-01-01 18:45:08,Node 7,31.462726,74.214801,Empty
2020-01-04 11:14:14,Node 1,31.390499,74.300994,Full
2020-01-04 03:44:58,Node 3,31.417459,74.315264,Empty
2020-01-03 05:23:44,Node 3,31.417459,74.315264,Overflowing
2020-01-02 08:58:47,Node 9,31.541323,74.251488,Full
2020-01-03 07:23:45,Node 2,31.425765,74.254321,Overflowing
2020-01-02 05:58:30,Node 8,31.530905,74.339651,Normal
2020-01-02 18:55:01,Node 7,31.462726,74.214801,Full
2020-01-03 21:59:27,Node 0,31.47043,74.271212,Full
2020-01-01 02:18:03,Node 6,31.432421,74.37853,Normal
2020-01-03 10:17:17,Node 8,31.530905,74.339651,Normal
2020-01-03 09:11:43,Node 8,31.530905,74.339651,Empty
2020-01-01 08:08:16,Node 5,31.482454,74.312273,Overflowing
2020-01-04 15:07:46,Node 8,31.530905,74.339651,Overflowing
2020-01-01 07:49:34,Node 1,31.390499,74.300994,Empty
2020-01-01 11:27:24,Node 4,31.530285,74.390065,Full
2020-01-01 13:29:51,Node 1,31.390499,74.300994,Empty
2020-01-03 05:54:30,Node 9,31.541323,74.251488,Full
2020-01-01 16:59:16,Node 0,31.47043,74.271212,Normal
2020-01-04 17:39:20,Node 2,31.425765,74.254321,Overflowing
2020-01-03 14:14:35,Node 4,31.530285,74.390065,Empty
2020-01-02 17:41:08,Node 5,31.482454,74.312273,Empty
2020-01-04 02:52:46,Node 4,31.530285,74.390065,Overflowing
2020-01-03 07:41:37,Node 6,31.432421,74.37853,Normal
2020-01-01 12:46:53,Node 6,31.432421,74.37853,Empty
2020-01-03 15:08:26,Node 5,31.482454,74.312273,Full
2020-01-03 08:17:49,Node 1,31.390499,74.300994,Full
2020-01-04 13:41:27,Node 9,31.541323,74.251488,Empty
2020-01-03 00:00:42,Node 7,31.462726,74.214801,Normal
2020-01-04 23:09:09,Node 7,31.462726,74.214801,Full
2020-01-03 08:40:43,Node 5,31.482454,74.312273,Full
2020-01-01 18:39:19,Node 4,31.530285,74.390065,Empty
2020-01-01 05:39:19,Node 4,31.530285,74.390065,Full
2020-01-04 18:54:36,Node 4,31.530285,74.390065,Normal
2020-01-04 11:18:49,Node 2,31.425765,74.254321,Full
2020-01-02 10:11:13,Node 8,31.530905,74.339651,Normal
2020-01-01 03:30:34,Node 6,31.432421,74.37853,Normal
2020-01-04 05:23:45,Node 5,31.482454,74.312273,Overflowing
2020-01-04 00:32:43,Node 8,31.530905,74.339651,Overflowing
2020-01-03 21:12:01,Node 0,31.47043,74.271212,Full
2020-01-02 21:51:01,Node 8,31.530905,74.339651,Overflowing
2020-01-01 17:52:07,Node 0,31.47043,74.271212,Full
2020-01-02 09:57:23,Node 3,31.417459,74.315264,Overflowing
2020-01-01 22:58:43,Node 5,31.482454,74.312273,Full
2020-01-04 22:00:35,Node 4,31.530285,74.390065,Full
2020-01-01 21:09:56,Node 7,31.462726,74.214801,Empty
